date,mine,nps_score,first_name,last_name,customer_observations
16-05-2024,PT. KALTIM PRIMA COAL,10,JEFFREY,PABWE,"WE'RE USING THE GROUND MOVEMENT DETECTOR, LASER, SEISMIC SENSOR WHICH INCLUDES REAL-TIME ALERTS. SUPPORT FROM THE SUPPORT DESK, ONSITE INSTALLATION, MAINTENANCE SERVICE, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
16-05-2024,PIONEER DIGS INC,9,AMANDA,MITCHELL,"I DO NOT GIVE A SCORE OF 10 BECAUSE THE SERVICE IN THE NORTH REGION, WHERE I'M LOCATED, IT´S NOT YET VERY DEFINED AND STRUCTURED. IT´S GOING VERY SLOWLY. WITH REGARD TO RADARS, THEY´RE GREAT, NO COMPLAINTS."
16-05-2024,IRON METALS INDUSTRIES,8,MELISSA,JACKSON,"THEY'RE PRETTY GOOD, I CAN SAY THEY'RE BETTER THAN OTHER COMPETITORS IN THE MARKET. ONE SUGGESTION WOULD BE TO ENHANCE INTERNAL COMMUNICATION BETWEEN TEAMS, AS THERE ARE INSTANCES WHERE COMMUNICATIONS SEEM TO GET LOST."
16-05-2024,SUMMIT RESOURCES CORP,9,DAVID,KENNEDY,GOOD QUALITY IN THE SUPPORT.
17-05-2024,PRIME EXPLORATION VENTURES,10,STEPHEN,MARTIN,I WOULD DEFINITELY RECOMMEND THEM TO OTHER MINE SITES. THE RADAR IS ALWAYS AVAILABLE AND VERY RELIABLE. THE SUPPORT IS EXCELLENT.
17-05-2024,IRON EXPLORATION CORP,8,GARY,WEBER,"THE SERVICE IS REALLY GOOD AND THEY RESPOND PRETTY WELL. I'M NORMALLY FINE WITH THEM BUT RECENTLY WE HAD ISSUES WITH THE RADAR AND A TECHNICIAN CAME TO SITE TO FIX IT, BUT ONCE HE LEFT, THE ISSUE WAS BACK."
17-05-2024,UNITED EXTRACTION ENTERPRISES,8,MICHAEL,MILLER,"OVERALL, THE SUPPORT AND TECHNOLOGY IS PRETTY RELIABLE, BUT WE HAVE SOME ISSUES WITH THE RADAR NOT WORKING WELL IN EXTREME COLD CONDITIONS."
18-05-2024,PT ARUTMIN INDONESIA,7,LAUREN,SILVA,"WE'VE INSTALLED GROUND MOVEMENT DETECTOR, SEISMIC SENSOR FEATURING PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. WE'VE BENEFITED FROM THE MAINTENANCE SERVICE, 24/7 MONITORING, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
19-05-2024,KOLOMELA IRON ORE MINE,9,CRAIG,PELLETIER,"OUR SITE RELIES ON THE LASER, SEISMIC SENSOR WHICH INCLUDES PREDICTIVE ANALYTICS. THEIR SUPPORT DESK HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
19-05-2024,HIDROELECTRICA HIDROITUANGO,9,HEATHER,CRAIG,"WE'VE INSTALLED GROUND MOVEMENT DETECTOR WHICH INCLUDES REAL-TIME ALERTS. WE'RE PLEASED WITH THE ONSITE INSTALLATION, REMOTE DIAGNOSTICS, SUPPORT DESK, 24/7 MONITORING HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
20-05-2024,LAKE LINDSAY - CAPCOAL,9,KAREN,SUKAERANG,"WE GOT THE GROUND MOVEMENT DETECTOR FEATURING PREDICTIVE ANALYTICS, REAL-TIME ALERTS. SUPPORT FROM THE ONSITE INSTALLATION HAS BEEN RELIABLE. THEREÂ€™S BEEN A MARKED IMPROVEMENT IN SITE SAFETY."
20-05-2024,TELFER,8,PAUL,GARCIA ESPINOZA,"WE'VE INSTALLED RADAR, GROUND MOVEMENT DETECTOR FEATURING DATA VISUALIZATION DASHBOARD. SUPPORT FROM THE ONSITE INSTALLATION, 24/7 MONITORING, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
20-05-2024,IRON RESOURCES PLC,10,MARTHA,GILES,RECOMMENDS DUE TO RELIABILITY AND CUSTOMER SUPPORT.
21-05-2024,RED EXTRACTION INDUSTRIES,9,NANCY,RAMIREZ,"THE QUALITY OF THE EQUIPMENT AND THE SERVICE THEY PROVIDE ARE VERY GOOD, BUT IT WILL BE A LOT BETTER IF COMPANY COULD OFFER A BETTER PRICING."
21-05-2024,RED METALS CORP,7,EMILY,CHAPMAN,"WE HAVE A LOT OF PROBLEMS GOING ON WITH THE RADAR THAT REQUIRE FULL-TIME CHECK. IF WE HAVE A FULL-TIME TECHNICIAN, WHICH WE DON'T, THAT WOULD BE GREAT, BUT IF WE HAVE A USELESS TECHNICIAN WHICH HAPPENS FAIRLY RECENTLY THEN THE RADAR STARTS TO FALL APART. THE RADAR ITSELF IS GOOD BUT IT'S THE MAINTENANCE THAT WE'RE HAVING SOME ISSUES WITH. THE GUYS IN INDONESIA ARE GOOD THOUGH AND WE BARELY HAVE ISSUES WITH THEM."
22-05-2024,QUANTUM RESOURCES VENTURES,9,ROBERT,BLAIR,"WE HAVE INVESTED A LOT IN RADARS AND COMPANY'S METHODOLOGY, BUT THE SUPPORT TEAM DID NOT KEEP UP WITH OUR NEEDS, SUCH AS QUALIFIED ANALYSTS, TEAM MANAGEMENT, GOOD TRAINING, ETC. IN THE BEGINNING, I HIGHLY USED TO RECOMMEND, AND AS MORE EQUIPMENT HAVE BEEN PURCHASED, THE TECHNICAL TEAM FELL SHORT. THE METHODOLOGY AND EQUIPMENT ARE GREAT AND I HAVE BEEN WORKING WITH COMPANY FOR SOME TIME, SO I JUST THINKS THIS REQUIREMENT NEEDS TO IMPROVE."
23-05-2024,BHP QUEENSLAND COAL,9,EMILY,PABWE,"THE TEAM DEPLOYED GROUND MOVEMENT DETECTOR, RADAR WHICH INCLUDES PREDICTIVE ANALYTICS. SUPPORT FROM THE MAINTENANCE SERVICE, 24/7 MONITORING HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
23-05-2024,BHP QUEENSLAND COAL,7,MEAGAN,ILMAN,"WE'RE CURRENTLY TRIALING THE SEISMIC SENSOR, RADAR EQUIPPED WITH PREDICTIVE ANALYTICS, REAL-TIME ALERTS. SUPPORT FROM THE ONSITE INSTALLATION HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
23-05-2024,MUTANDA MINE,9,VINCENT,VENTER,"WE GOT THE SEISMIC SENSOR DELIVERING PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. WE'RE PLEASED WITH THE SUPPORT DESK, REMOTE DIAGNOSTICS, ONSITE INSTALLATION HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
24-05-2024,MEADOWBANK MINE,9,ERICA,LEIVA,"WE GOT THE LASER, GROUND MOVEMENT DETECTOR, SEISMIC SENSOR, RADAR PROVIDING REAL-TIME ALERTS. WE'VE BENEFITED FROM THE MAINTENANCE SERVICE HAS BEEN RELIABLE. HONESTLY, COULDNÂ€™T ASK FOR BETTER UPTIME OR INSIGHT."
24-05-2024,WESTERN METALS PLC,8,BRIAN,MORAN,"THE SYSTEM AND SERVICE ARE GOOD, AND THE ADMIN ARE GOOD AND KNOWLEDGEABLE. HOWEVER, THERE'S ROOM FOR IMPROVEMENT IN THE SUPPORT WHENEVER THEY'RE NOT HERE, ESPECIALLY REGARDING EMAIL CORRESPONDENCE FOR ADDRESSING QUESTIONS OR ISSUES. IT WOULD ALSO BE BETTER TO ASSIGN DESIGNATED TECHNICIANS TO EACH LOCATION, AS CERTAIN TECHNICIANS ARE COMFORTABLE WORKING WITH US AND WELL-ACQUAINTED WITH OUR SPECIFIC ISSUES."
25-05-2024,LAKE LINDSAY - CAPCOAL,10,BRIANNA,SHAHNAWAZ,"WE'VE INSTALLED LASER, SEISMIC SENSOR, GROUND MOVEMENT DETECTOR, RADAR FEATURING DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS, PREDICTIVE ANALYTICS. THEIR MAINTENANCE SERVICE HAS BEEN RELIABLE. A DECENT BIT OF KIT, AND THE SUPPORT'S BEEN SPOT ON."
25-05-2024,EL TORO,9,JOSEPH,MASHIATSHITI,"OUR SITE RELIES ON THE SEISMIC SENSOR, RADAR, LASER, GROUND MOVEMENT DETECTOR WHICH INCLUDES PREDICTIVE ANALYTICS. SUPPORT FROM THE ONSITE INSTALLATION, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
25-05-2024,GLOBAL METALS INC,10,SARAH,REED,GOOD SERVICE AND HIGH QUALITY SUPPORT; THE SUPPORT TEAM IS REALLY QUALIFIED.
26-05-2024,EKATI DIAMOND MINE,8,ALAN,SLAZAR,"WE GOT THE LASER DELIVERING REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. WE'VE BENEFITED FROM THE ONSITE INSTALLATION, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
26-05-2024,GOLD FIELDS GHANA,10,ANDREW,ÁVILA,"WE'RE USING THE GROUND MOVEMENT DETECTOR, RADAR, SEISMIC SENSOR THAT COMES WITH DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS, PREDICTIVE ANALYTICS. THE ONSITE INSTALLATION, SUPPORT DESK, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. HONESTLY, COULDNÂ€™T ASK FOR BETTER UPTIME OR INSIGHT."
26-05-2024,ROLLESTON COLLIERY,10,JOHN,LIZARRAGA,"WE'RE USING THE RADAR, GROUND MOVEMENT DETECTOR, LASER EQUIPPED WITH PREDICTIVE ANALYTICS. THEIR MAINTENANCE SERVICE, SUPPORT DESK, 24/7 MONITORING HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
26-05-2024,BINGHAM CANYON,8,MONIQUE,TSHIZA,"WE GOT THE RADAR, SEISMIC SENSOR EQUIPPED WITH DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. THE 24/7 MONITORING, MAINTENANCE SERVICE, SUPPORT DESK HAS BEEN RELIABLE. BLOODY BRILLIANT SUPPORT, IF I MAY SAY SO."
26-05-2024,COPPER DIGS INC,9,SAMANTHA,LEBLANC,I AM MOSTLY SATISFIED WITH GP.
27-05-2024,KUMBA IRON ORE,9,ALAN,TUTUK,"WE'VE INSTALLED LASER, GROUND MOVEMENT DETECTOR, SEISMIC SENSOR, RADAR THAT COMES WITH DATA VISUALIZATION DASHBOARD. THE ONSITE INSTALLATION, 24/7 MONITORING, MAINTENANCE SERVICE, SUPPORT DESK, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
27-05-2024,KOURA GROUP LAS CUEVAS MINE,10,SUSAN,STEENKAMP,"THE TEAM DEPLOYED GROUND MOVEMENT DETECTOR EQUIPPED WITH DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS, REAL-TIME ALERTS. WE'VE BENEFITED FROM THE REMOTE DIAGNOSTICS, MAINTENANCE SERVICE, ONSITE INSTALLATION, 24/7 MONITORING HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
28-05-2024,KOURA GROUP LAS CUEVAS MINE,8,MATTHEW,SNYDERS,"WE'RE USING THE RADAR, SEISMIC SENSOR, GROUND MOVEMENT DETECTOR, LASER FEATURING REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. SUPPORT FROM THE SUPPORT DESK, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE, ONSITE INSTALLATION HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
28-05-2024,CONTINENTAL ORE VENTURES,9,JUSTIN,GAY,"THE MONITORIQ SOFTWARE IS EXCELLENT. IT GIVES US RELIABLE DATA TO MAKE INFORMED DECISIONS, AND THE AVAILABILITY OF THE MACHINE IS QUITE GOOD."
28-05-2024,ELITE EXPLORATION PARTNERS,8,SHERYL,THORNTON,"I WOULD RATE COMPANY AS 8/10. I HAVEN'T WORKED WITH THEM FOR THE PAST THREE YEARS, BUT AS FAR AS I REMEMBER, THEIR TECHNOLOGY AND SUPPORT WERE RELIABLE DURING THAT TIME. WE DID ENCOUNTER SOME ISSUES, BUT THEY WERE SUCCESSFULLY RESOLVED.  THIS IS BASED ON MY PRE-COVID EXPERIENCES, AND I'M NOT SURE HOW THEY ARE NOW."
29-05-2024,"OLD MINES (ORAPO, LETHLAKANE AND DAMTSHAA",7,SUSAN,SEBASTIAO,"OUR SITE RELIES ON THE GROUND MOVEMENT DETECTOR, LASER EQUIPPED WITH REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD. WE'RE PLEASED WITH THE MAINTENANCE SERVICE HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
30-05-2024,ANDINA,9,HOLLY,HUARACHE,"WE'RE CURRENTLY TRIALING THE LASER WHICH INCLUDES PREDICTIVE ANALYTICS, REAL-TIME ALERTS. WE'VE BENEFITED FROM THE SUPPORT DESK, 24/7 MONITORING HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
30-05-2024,TELFER,8,PAUL,KRISTIYANTO,"WE'RE USING THE LASER, GROUND MOVEMENT DETECTOR FEATURING DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS, REAL-TIME ALERTS. SUPPORT FROM THE MAINTENANCE SERVICE, SUPPORT DESK, ONSITE INSTALLATION, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
30-05-2024,CADIA VALLEY OPERATIONS (CVO),8,SAVANNAH,LYTLE,"WE GOT THE RADAR, LASER, SEISMIC SENSOR EQUIPPED WITH DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. SUPPORT FROM THE ONSITE INSTALLATION, SUPPORT DESK HAS BEEN RELIABLE. A DECENT BIT OF KIT, AND THE SUPPORT'S BEEN SPOT ON."
30-05-2024,PRIME MINERALS VENTURES,10,MEGAN,DAUGHERTY,GREAT PRODUCT AND GREAT SERVICE. I'M QUITE SATISFIED WITH COMPANY AND CAN'T THINK OF ANYTHING FOR THEM TO IMPROVE ON.
02-06-2024,BHP QUEENSLAND COAL,8,DANIEL,DAMAN,"WE'VE INSTALLED RADAR, GROUND MOVEMENT DETECTOR, SEISMIC SENSOR FEATURING DATA VISUALIZATION DASHBOARD. SUPPORT FROM THE ONSITE INSTALLATION HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
02-06-2024,VALE CANADA - NORTH ATLANTIC (BASE METALS),8,KYLE,PRUDENCIO,"THE TEAM DEPLOYED SEISMIC SENSOR, GROUND MOVEMENT DETECTOR, LASER, RADAR EQUIPPED WITH PREDICTIVE ANALYTICS, REAL-TIME ALERTS. THEIR ONSITE INSTALLATION, SUPPORT DESK HAS BEEN RELIABLE. A DECENT BIT OF KIT, AND THE SUPPORT'S BEEN SPOT ON."
02-06-2024,NORTHERN EXTRACTION CORP,9,HEATHER,WHITE,"YES, I WOULD RECOMMEND FOR THE GOOD SERVICE PROVIDED."
02-06-2024,STEEL EXPLORATION INC,8,JOSHUA,ORTIZ,"THE ONLY PROBLEM IS WHEN WE REQUEST A MONITORING RECORD OVER SEVERAL YEARS, IT IS STORED LOCALLY AND AS WE ALWAYS HAVE PUBLIC AUDITS, WE EITHER END UP NOT GETTING THE INFORMATION OR IT TAKES A LONG TIME TO GET IT FROM COMPANY. IN OTHER ASPECTS, I DON'T HAVE ANY COMPLAINTS. BUT I RECOMMEND LEAVING THE FILES IN THE CLOUD."
02-06-2024,SUMMIT MINING INDUSTRIES,9,ELIZABETH,SMITH,COMPANY IS CUSTOMER FOCUSED AND ALWAYS LOOKING TO IMPROVE THEIR PRODUCTS. I AM HAPPY TO RECOMMEND THEM TO OTHER MINE SITES.
03-06-2024,PRIME MINING PARTNERS,9,JEFFREY,ESTRADA,"YES, I WOULD RECOMMEND THEM DUE TO THEIR EXCELLENT SERVICE PROVIDED."
05-06-2024,MONT WRIGHT - ARCELORMITTAL,10,YVONNE,VORSTER,"WE'RE USING THE RADAR, LASER, GROUND MOVEMENT DETECTOR WHICH INCLUDES DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS, PREDICTIVE ANALYTICS. APPRECIATE THE REMOTE DIAGNOSTICS, 24/7 MONITORING, ONSITE INSTALLATION, MAINTENANCE SERVICE, SUPPORT DESK HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
05-06-2024,SILVER MINERALS HOLDINGS,9,FRANK,HALE,YES BECAUSE THE SERVICE IS GOOD.
05-06-2024,TITAN RESOURCES GROUP,10,JESSICA,OLSEN,"I WOULD RECOMMEND BECAUSE I AM VERY SATISFIED, HOWEVER I WOULD LIKE IT IF WE COULD IMPLEMENT A SYSTEM TO LIFT THE RADAR REMOTELY AND ALSO TO SWITCH FROM MANUAL TO AUTOMATIC REMOTELY."
06-06-2024,EKATI DIAMOND MINE,9,KIMBERLY,TURNER,"WE'RE CURRENTLY TRIALING THE SEISMIC SENSOR, GROUND MOVEMENT DETECTOR DELIVERING REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. THEIR ONSITE INSTALLATION, SUPPORT DESK, 24/7 MONITORING, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE HAS BEEN RELIABLE. THEREÂ€™S BEEN A MARKED IMPROVEMENT IN SITE SAFETY."
07-06-2024,UNITED GEOTECH INDUSTRIES,9,GEORGE,DUNN,THE QUALITY OF THE EQUIPMENT AS WELL AS THE SERVICE PROVIDED BY COMPANY ARE VERY GOOD. I JUST SUGGEST TO HAVE MORE USER TRAINING FOR THE CUSTOMERS.
08-06-2024,QUELLAVECO,10,ANGELA,SLAZAR,"WE GOT THE SEISMIC SENSOR FEATURING PREDICTIVE ANALYTICS, REAL-TIME ALERTS. APPRECIATE THE 24/7 MONITORING, SUPPORT DESK, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
09-06-2024,GAHCHO KUE,10,TANNER,JARAMILLO,"WE'RE USING THE SEISMIC SENSOR EQUIPPED WITH PREDICTIVE ANALYTICS, REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD. THEIR SUPPORT DESK, 24/7 MONITORING, MAINTENANCE SERVICE, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
09-06-2024,COPPER EXTRACTION PARTNERS,7,MELANIE,WELLS,GROUNPROBE SENT A TECHNICIAN TO THE SITE WHO WASN'T FIT FOR WORK AND WE HAVE NOT RECEIVED ANY FOLLOW-UP SINCE THIS INCIDENT.
10-06-2024,CERRO CORONA,8,CHRISTINE,MTHEMBI,"WE'RE USING THE GROUND MOVEMENT DETECTOR THAT COMES WITH PREDICTIVE ANALYTICS, REAL-TIME ALERTS. WE'VE BENEFITED FROM THE ONSITE INSTALLATION, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
10-06-2024,QUELLAVECO,10,JOSE,NOLASCO,"WE GOT THE GROUND MOVEMENT DETECTOR, LASER, RADAR, SEISMIC SENSOR DELIVERING DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS, REAL-TIME ALERTS. APPRECIATE THE MAINTENANCE SERVICE, REMOTE DIAGNOSTICS, SUPPORT DESK HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
10-06-2024,KOURA GROUP LAS CUEVAS MINE,10,RITA,CAMPOS,"WE'RE CURRENTLY TRIALING THE GROUND MOVEMENT DETECTOR WHICH INCLUDES DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. THE 24/7 MONITORING HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
10-06-2024,EASTERN MINING HOLDINGS,9,DEBORAH,LEE,"DEVELOP A DATABASE TO LOCATE SOFTWARE THAT WOULD CONTAIN METADATA TO BE UPDATED, INCLUDING MAINTENANCE AND PERFORMANCE OF THE RADARS THEMSELVES."
11-06-2024,BLACK MOUNTAIN GAMSBERG,8,JAMIE,DLOKWENI,"THE TEAM DEPLOYED SEISMIC SENSOR, LASER, RADAR, GROUND MOVEMENT DETECTOR DELIVERING DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. WE'RE PLEASED WITH THE MAINTENANCE SERVICE, REMOTE DIAGNOSTICS, SUPPORT DESK, 24/7 MONITORING, ONSITE INSTALLATION HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
11-06-2024,LUNDIN - MIN. MARACÁ,10,TINA,PAGANIN,"WE'RE CURRENTLY TRIALING THE GROUND MOVEMENT DETECTOR, RADAR, SEISMIC SENSOR, LASER PROVIDING PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. THE 24/7 MONITORING, MAINTENANCE SERVICE, ONSITE INSTALLATION HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
11-06-2024,IRON GEOTECH PLC,8,JEFFREY,MARTINEZ,"THE RESPONSE TIME IS GOOD, AND THE TECHNICAL ASPECTS ARE GENERALLY FINE. IT'S NOT PERFECT BUT WE'RE SATISFIED."
12-06-2024,ANGLOAMERICAN - SERRA DO SAPO,8,BETHANY,CAMPOS,"WE'RE CURRENTLY TRIALING THE SEISMIC SENSOR, GROUND MOVEMENT DETECTOR, LASER, RADAR PROVIDING DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS, PREDICTIVE ANALYTICS. THEIR ONSITE INSTALLATION, REMOTE DIAGNOSTICS, 24/7 MONITORING, SUPPORT DESK, MAINTENANCE SERVICE HAS BEEN RELIABLE. BLOODY BRILLIANT SUPPORT, IF I MAY SAY SO."
12-06-2024,HAIL CREEK COLLIERY,9,MIGUEL,SHIJIRBAATAR,"THE TEAM DEPLOYED LASER PROVIDING PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD. WE'RE PLEASED WITH THE 24/7 MONITORING HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
13-06-2024,PHU BIA,9,BRENDA,LAIRD,"WE'VE INSTALLED GROUND MOVEMENT DETECTOR THAT COMES WITH DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. THEIR 24/7 MONITORING HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
13-06-2024,KOLOMELA IRON ORE MINE,9,WILLIAM,SMITH,"OUR SITE RELIES ON THE SEISMIC SENSOR, GROUND MOVEMENT DETECTOR, RADAR, LASER WHICH INCLUDES PREDICTIVE ANALYTICS, REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD. WE'RE PLEASED WITH THE SUPPORT DESK HAS BEEN RELIABLE. BLOODY BRILLIANT SUPPORT, IF I MAY SAY SO."
15-06-2024,LIHIR GOLD MINE,8,KENNETH,MENSAH,"WE'RE USING THE GROUND MOVEMENT DETECTOR, RADAR, LASER THAT COMES WITH REAL-TIME ALERTS. SUPPORT FROM THE ONSITE INSTALLATION HAS BEEN RELIABLE. THEREÂ€™S BEEN A MARKED IMPROVEMENT IN SITE SAFETY."
15-06-2024,PT. KALTIM PRIMA COAL,8,MIGUEL,SHIJIRBAATAR,"OUR SITE RELIES ON THE LASER, SEISMIC SENSOR THAT COMES WITH PREDICTIVE ANALYTICS. APPRECIATE THE REMOTE DIAGNOSTICS, ONSITE INSTALLATION HAS BEEN RELIABLE. HONESTLY, COULDNÂ€™T ASK FOR BETTER UPTIME OR INSIGHT."
15-06-2024,CONTINENTAL EXPLORATION CO,8,GRACE,JOHNSON,THE GP SUPPORT HAS BEEN TAKING A WHILE TO PROVIDE A QUICK RESPONSE TO US. WE HAVE ONLY ONE RADAR WHICH IS WORKING WELL IN MY OPINION.
16-06-2024,QUELLAVECO,7,MICHAEL,ILMAN,"OUR SITE RELIES ON THE LASER, RADAR, GROUND MOVEMENT DETECTOR WHICH INCLUDES REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. WE'RE PLEASED WITH THE SUPPORT DESK, 24/7 MONITORING, ONSITE INSTALLATION, MAINTENANCE SERVICE, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
16-06-2024,LA CARIDAD COPPER MINE,9,NICHOLAS,PRUDENCIO,"OUR SITE RELIES ON THE RADAR, LASER, GROUND MOVEMENT DETECTOR PROVIDING REAL-TIME ALERTS, PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD. THE ONSITE INSTALLATION, SUPPORT DESK, MAINTENANCE SERVICE HAS BEEN RELIABLE. A DECENT BIT OF KIT, AND THE SUPPORT'S BEEN SPOT ON."
17-06-2024,BLUE MINERALS GROUP,8,JOSEPH,STARK,"I'M NOT WORKING WITH THE RADAR OR GEOTECH BUT BASING THIS FROM MY EXPERIENCE. THE SERVICE AND THE EQUIPMENT ARE REALLY, REALLY GOOD, THE ONLY THING IS, SOMETIMES THE DELIVERY TIME IS TOO LONG. IF THEY CAN GIVE US THE STOCK FOR THE SERVICE PARTS THAT WE NEED MUCH FASTER, THEN THAT WOULD BE BETTER. OTHER THAN THAT, THEY'RE GOOD."
17-06-2024,QUANTUM ORE ENTERPRISES,9,JENNIFER,CHASE,I WOULD LIKE A DEEPER ANALYSIS OF THE DATA ON THE RESULTS.
18-06-2024,PT ARUTMIN INDONESIA,9,JEREMY,NAVARRO,"WE GOT THE LASER, RADAR WHICH INCLUDES PREDICTIVE ANALYTICS, REAL-TIME ALERTS. WE'VE BENEFITED FROM THE ONSITE INSTALLATION, 24/7 MONITORING, SUPPORT DESK, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
18-06-2024,KOLOMELA IRON ORE MINE,9,JESSICA,PLACENCIA,"WE'RE CURRENTLY TRIALING THE RADAR, GROUND MOVEMENT DETECTOR, SEISMIC SENSOR, LASER FEATURING DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS, REAL-TIME ALERTS. WE'VE BENEFITED FROM THE SUPPORT DESK HAS BEEN RELIABLE. HONESTLY, COULDNÂ€™T ASK FOR BETTER UPTIME OR INSIGHT."
18-06-2024,PRIME PROSPECTING CO,8,WILLIAM,LEE,"YES, I RECOMMEND."
